date,volume_google,score_twitter,volume_twitter
1456210800,88,0.6361,1
1456214400,83,-0.1531,1
1456218000,76,0,0
1456221600,76,0.5696,1
1456225200,72,0,2
1456228800,73,0.198904613340501,2
1456232400,74,0.179816179963557,2
1456236000,71,0.5183,2
1456239600,73,0.120810578210044,6
1456243200,73,0.453880379498529,4
1456246800,74,0.270342420117777,1
1456250400,76,0.318464248400165,4
1456254000,77,0.34,1
1456257600,77,0.6908,1
1456261200,81,-0.1531,1
1456264800,80,0.064958974546998,2
1456268400,85,0.142204547142932,5
1456272000,90,0.25145,2
1456275600,90,0.144840825660111,5
1456279200,90,-0.01060081871084,5
1456282800,91,-0.133985662528629,5
1456286400,91,0.172445003261248,5
1456290000,86,-0.5,1
1456293600,87,0.26805,3
1456297200,85,0.135738132959878,2
1456300800,83,0,0
1456304400,78,0.5337,2
1456308000,75,0,0
1456311600,74,0,0
1456315200,73,0,0
1456318800,72,-0.263967478697998,2
1456322400,71,0.149221267410519,3
1456326000,69,0.4019,1
1456329600,72,-0.124768383050102,9
1456333200,73,0.8356,1
1456336800,80,-0.4215,1
1456340400,77,0.111151771724619,7
1456344000,80,0.101880342009153,2
1456347600,77,-0.034565716619166,4
1456351200,78,0.187414122885856,1
1456354800,80,-0.2523,2
1456358400,100,0,0
1456362000,87,0,0
1456365600,87,0,0
1456369200,88,0.401789734107443,4
1456372800,86,0.475075,7
1456376400,88,0.49265,2
1456380000,84,-0.17445,2
1456383600,87,0.368,1
1456387200,80,0,0
1456390800,76,0.237,2
1456394400,74,0,0
1456398000,66,-0.5253,4
1456401600,65,0,0
1456405200,68,0,0
1456408800,64,0.1757722125489,1
1456412400,66,-0.223468462827823,11
1456416000,70,0.172662816760257,5
1456419600,72,0.186067287396065,7
1456423200,73,0.23580498288969,7
1456426800,70,0.05802596209923,6
1456430400,75,0.325144249635156,3
1456434000,75,0.472025842401507,4
1456437600,76,0.132523417448275,6
1456441200,82,0,0
1456444800,87,0,0
1456448400,88,0.163354753791898,4
1456452000,82,0.201917642339339,5
1456455600,84,0,0
1456459200,85,0.09414256553102,2
1456462800,90,0,0
1456466400,89,0,0
1456470000,85,0.226925467170954,2
1456473600,82,0.5859,1
1456477200,73,0,0
1456480800,72,0,0
1456484400,71,0,0
1456488000,70,0,0
1456491600,67,0.110826165299263,1
1456495200,70,0.388195557301575,2
1456498800,71,0,0
1456502400,70,0.164538767207972,2
1456506000,76,0.513982514373877,3
1456509600,73,0.439387074306779,5
1456513200,72,0.414559126177525,3
1456516800,73,0.37095,2
1456520400,74,0.4901,2
1456524000,78,0.155881922005893,3
1456527600,80,0.264348239052306,4
1456531200,84,-0.3536,1
1456534800,83,0,0
1456538400,85,0.214109735091136,3
1456542000,83,0.16272721640378,1
1456545600,83,0,0
1456549200,89,0,0
1456552800,85,-0.14925,2
1456556400,77,0,0
1456560000,74,0,0
1456563600,70,0,0
1456567200,70,0.0111574973133,1
1456570800,69,0,0
1456574400,65,0,0
1456578000,63,0,0
1456581600,63,0.219308026981274,3
1456585200,68,0.098344041731922,1
1456588800,73,-0.230699902683759,2
1456592400,72,-0.6597,1
1456596000,69,0,0
1456599600,70,-0.4939,1
1456603200,70,0,0
1456606800,71,0,0
1456610400,77,0.176890156361108,1
1456614000,73,0,0
1456617600,80,0,0
1456621200,83,0.142197379544911,3
1456624800,87,0.10276888611489,1
1456628400,78,-0.3818,1
1456632000,86,-0.272532162254831,2
1456635600,93,0,0
1456639200,94,-0.266550981660067,2
1456642800,97,0,0
1456646400,88,0,0
1456650000,81,0,0
1456653600,76,0,0
1456657200,69,0.4019,1
1456660800,69,0,0
1456664400,81,0,0
1456668000,72,0,0
1456671600,71,0.303234853537074,3
1456675200,69,0,0
1456678800,79,0.211493166734577,3
1456682400,71,0.249499187510076,1
1456686000,71,0.185710321498449,2
1456689600,74,-0.4767,1
1456693200,74,0,0
1456696800,76,0,0
1456700400,77,0,0
1456704000,82,0.7579,1
1456707600,84,0.31394551078971,2
1456711200,86,-0.541376238668595,3
1456714800,85,0,0
1456718400,87,-0.1027,1
1456722000,79,0,0
1456725600,82,0,0
1456729200,82,0,0
1456732800,84,0.3559,2
1456736400,80,0,0
1456740000,74,-0.017557138261662,2
1456743600,72,-0.2411,1
1456747200,74,0.113954719490782,2
1456750800,72,0.047494372611363,2
1456754400,67,0.76165,2
1456758000,68,-0.08,2
1456761600,69,0.065675351770407,3
1456765200,76,-0.086830960034866,3
1456768800,70,-0.5423,1
1456772400,71,0.117878057187425,1
1456776000,72,0.248906576324945,6
1456779600,77,0.202078372005777,1
1456783200,75,0.8979,1
1456786800,80,0.13719597417623,4
1456790400,77,0.3818,1
1456794000,83,0.63215,2
1456797600,85,0.39585,4
1456801200,87,-0.014518535508463,3
1456804800,85,0.5029,2
1456808400,82,0,0
1456812000,84,0,0
1456815600,83,0,0
1456819200,78,0,0
1456822800,78,-0.241749021538259,2
1456826400,73,0.189213086133371,1
1456830000,70,0,0
1456833600,71,0.063041020630847,1
1456837200,72,0,0
1456840800,70,-0.193029266566748,7
1456844400,71,0.332318509308742,8
1456848000,72,-0.014554543089032,4
1456851600,78,0.02171378638238,7
1456855200,75,0.140436586473525,5
1456858800,77,0.108993623184771,3
1456862400,75,0.371358876784149,5
1456866000,77,-0.099055565683347,4
1456869600,77,0.342082442969482,3
1456873200,82,0.185820876236586,2
1456876800,82,0,0
1456880400,93,-0.296619871339794,2
1456884000,93,0.5267,1
1456887600,90,0.423266666666667,3
1456891200,92,0.0772,1
1456894800,90,0,0
1456898400,92,0,0
1456902000,90,0.3853,2
1456905600,100,0.080316666666667,4
1456909200,83,0.29050401672687,1
1456912800,77,0,0
1456916400,78,0.059712074433601,3
1456920000,76,0,0
1456923600,73,0.5177,2
1456927200,76,0.128583095144089,3
1456930800,77,0.476930196338112,5
1456934400,77,0.3612,1
1456938000,76,0.279151159559104,3
1456941600,77,0.259573966754638,2
1456945200,79,-0.044438914990612,5
1456948800,86,0.3188125,5
1456952400,78,0.229363066467667,5
1456956000,82,0.3612,1
1456959600,86,-0.24406447040442,6
1456963200,87,-0.1027,1
1456966800,89,0.242974281756479,3
1456970400,97,0,0
1456974000,89,0.217373018777235,1
1456977600,87,0.199577224168302,3
1456981200,84,0.033269165749658,2
1456984800,90,0.311881115385226,3
1456988400,84,0.138452172713927,7
1456992000,87,0.324391830267516,5
1456995600,81,0.743,1
1456999200,73,0.45748,5
1457002800,74,-0.159546021474302,5
1457006400,73,0,0
1457010000,73,0.431373163989032,3
1457013600,69,0.29375,4
1457017200,71,0.174743941536346,7
1457020800,74,0.027703882172474,6
1457024400,73,-0.367003851058034,3
1457028000,74,0.4019,1
1457031600,75,0.147847153264408,5
1457035200,76,-0.0103,2
1457038800,87,-0.4019,1
1457042400,76,0.220154556730623,5
1457046000,79,0,0
1457049600,83,0.3532,4
1457053200,87,0.052910381809326,1
1457056800,91,0.368770135785241,5
1457060400,96,0.162580467399846,2
1457064000,92,0.075039239583132,9
1457067600,92,0.4404,1
1457071200,95,0,0
1457074800,96,0.310869089325075,2
1457078400,92,0.3506,2
1457082000,89,0.344005749414075,3
1457085600,82,0.6223,2
1457089200,80,0,0
1457092800,76,-0.128866666666667,4
1457096400,79,0.266843746382311,1
1457100000,76,0.7184,1
1457103600,79,0.312039942873952,3
1457107200,84,0.222144832594633,2
1457110800,98,0.054182920682134,1
1457114400,93,0.6794,1
1457118000,86,0.436516666666667,9
1457121600,88,0.176593018313141,2
1457125200,85,0.061287642618881,2
1457128800,86,-0.1531,1
1457132400,92,0.029759368288702,2
1457136000,89,-0.081383333333333,4
1457139600,93,0.20684209319973,6
1457143200,92,-0.080223993348934,3
1457146800,88,0.347615396202697,2
1457150400,89,-0.1531,1
1457154000,86,0,0
1457157600,90,-0.5267,1
1457161200,93,0.460111364759185,2
1457164800,92,0,0
1457168400,84,0.4199,1
1457172000,78,0,0
1457175600,78,0,0
1457179200,77,0,0
1457182800,76,0,0
1457186400,72,-0.25,1
1457190000,68,-0.114420676784627,5
1457193600,73,0.350112085100069,4
1457197200,78,-0.4487,2
1457200800,75,0.08706327869707,4
1457204400,80,0.242573982719481,9
1457208000,77,0.439549992449005,9
1457211600,79,0.290664689901382,3
1457215200,78,0.132674537149048,3
1457218800,92,0.453236800084645,2
1457222400,85,-0.5251,1
1457226000,88,0.4364,1
1457229600,93,0.284901222189286,2
1457233200,99,-0.2732,1
1457236800,100,0,0
1457240400,96,0,0
1457244000,84,0.018146848706801,1
1457247600,81,0.085314314607176,2
1457251200,84,0,0
1457254800,73,0.3182,1
1457258400,72,0.6486,1
1457262000,72,0,0
1457265600,68,0,0
1457269200,68,0,0
1457272800,66,-0.4588,1
1457276400,62,0.252005883601203,4
1457280000,65,-0.1253,2
1457283600,64,0.195896560919775,1
1457287200,67,0.297438136625784,1
1457290800,71,0.177417864480105,4
1457294400,75,0.141976714444985,5
1457298000,70,0.137297438313147,3
1457301600,70,0.4926,1
1457305200,82,0.296652565452552,1
1457308800,72,0.107393654006959,1
1457312400,78,0,0
1457316000,76,-0.2698,2
1457319600,77,0.069234421788861,1
1457323200,81,0,0
1457326800,78,0,0
1457330400,73,0,0
1457334000,78,0.14928837971987,2
1457337600,76,0,0
1457341200,69,0.06958025457682,1
1457344800,72,0.316375696228813,3
1457348400,67,0.084122434317803,1
1457352000,65,0.476,1
1457355600,63,-0.4404,1
1457359200,63,-0.296,1
1457362800,62,0.071288654078283,12
1457366400,60,0.379846879999418,10
1457370000,59,0.212264099115953,9
1457373600,61,0.245974617006205,8
1457377200,62,0.292825,4
1457380800,61,-0.5106,1
1457384400,61,0.028943802695689,4
1457388000,63,0.072692918434936,1
1457391600,74,0.40525599029476,3
1457395200,67,0.296564839387739,4
1457398800,69,0.7269,1
1457402400,74,-0.2263,1
1457406000,76,0,0
1457409600,75,0.5859,1
1457413200,74,0.33996581397798,2
1457416800,76,0,0
1457420400,77,0.252679724736115,1
1457424000,76,0,0
1457427600,77,0,0
1457431200,75,0,0
1457434800,68,0,0
1457438400,63,0,0
1457442000,65,0,0
1457445600,65,-0.13721974891357,2
1457449200,65,0.035551677171962,2
1457452800,66,-0.6841,1
1457456400,66,0.193903080322859,3
1457460000,65,-0.328831477712111,3
1457463600,73,0.241625264765944,2
1457467200,70,0.280788431713464,4
1457470800,68,0,0
1457474400,69,0.205522006752209,6
1457478000,71,-0.296,1
1457481600,83,0.167785987972128,2
1457485200,74,0,0
1457488800,79,0,0
1457492400,75,0.37303210582882,2
1457496000,79,0.017350630545794,16
1457499600,77,0.34715,2
1457503200,72,0.5719,1
1457506800,78,0,0
1457510400,82,0,0
1457514000,77,0,0
1457517600,69,0,0
1457521200,68,0.6369,1
1457524800,64,0,0
1457528400,64,0,0
1457532000,63,0.174635890589449,4
1457535600,59,0.3919,1
1457539200,63,0.102858428404272,1
1457542800,68,0.129728083073006,6
1457546400,63,0.273845340248353,11
1457550000,64,0.260698654308463,2
1457553600,66,0.141827517559556,10
1457557200,68,-0.1110024326838,10
1457560800,73,0,0
1457564400,66,0.544736623492258,2
1457568000,71,0.266456899823432,4
1457571600,71,0,0
1457575200,88,0.486643796319235,2
1457578800,76,0.249400440073026,1
1457582400,72,0.274189457704504,1
1457586000,72,0,0
1457589600,71,0,0
1457593200,73,0.2168,1
1457596800,78,0.061504397939436,2
1457600400,71,-0.3818,1
1457604000,69,0.022,2
1457607600,69,0,0
1457611200,65,0.136878579094545,5
1457614800,60,-0.4873,3
1457618400,59,0.21245,2
1457622000,60,0,0
1457625600,61,0,0
1457629200,58,0.017580118878271,11
1457632800,64,-0.081112595819441,2
1457636400,67,0.25164788274216,4
1457640000,63,0.225192238888922,1
1457643600,63,-0.235667363065486,2
1457647200,66,-0.300511531555358,4
1457650800,62,-0.192760435406339,13
1457654400,66,0.054458380966365,5
1457658000,75,0.196094755872606,1
1457661600,81,0.361331951110939,2
1457665200,76,0,0
1457668800,79,0,0
1457672400,71,-0.6229,1
1457676000,71,0,0
1457679600,74,0,0
1457683200,73,0,0
1457686800,74,0.200937093838202,1
1457690400,69,0,0
1457694000,64,0,0
1457697600,64,0,0
1457701200,62,0,0
1457704800,63,-0.0321,4
1457708400,60,0,0
1457712000,61,-0.145553001100891,2
1457715600,69,0.051683984888733,11
1457719200,63,0.167779046828816,8
1457722800,63,0.212445684842755,1
1457726400,64,0.265740426981388,3
1457730000,65,0.158494938112172,1
1457733600,63,0.212552384684745,2
1457737200,66,-0.189369653457704,2
1457740800,66,0.046620896235166,4
1457744400,69,0.4715,2
1457748000,70,0.54885,2
1457751600,70,0.342406974260373,4
1457755200,72,0.6486,1
1457758800,71,0,0
1457762400,67,0,0
1457766000,70,0,0
1457769600,71,0.033702647220907,3
1457773200,67,0,0
1457776800,66,0.3724,1
1457780400,65,0,0
1457784000,62,0,0
1457787600,62,-0.34,1
1457791200,61,0,0
1457794800,61,0,0
1457798400,58,0.397720909251775,4
1457802000,61,0.12878,5
1457805600,57,0.227525844812119,7
1457809200,66,0,0
1457812800,64,-0.3612,1
1457816400,68,-0.02035,2
1457820000,75,0.077790129686457,15
1457823600,70,0.064283804598367,1
1457827200,62,-0.081585093803284,6
1457830800,66,0,0
1457834400,71,0.06125,2
1457838000,100,0.137532851206546,11
1457841600,70,-0.193989732157755,2
1457845200,68,0,0
1457848800,69,0.4466,1
1457852400,80,0,0
1457856000,80,0.154029438121358,1
1457859600,84,0,0
1457863200,83,0,0
1457866800,78,0.200502746746183,3
1457870400,70,0,0
1457874000,67,-0.8126,1
1457877600,67,0.268454781535614,3
1457881200,69,0.21675,3
1457884800,72,-0.20786464818358,2
1457888400,68,0.286730360971699,5
1457892000,68,0.000742782207911,3
1457895600,69,0.237896421893618,1
1457899200,68,0.5662,2
1457902800,70,0.227727034868538,3
1457906400,75,-0.003177089877166,3
1457910000,83,0.046601783320663,3
1457913600,71,0.33515,5
1457917200,76,-0.258954518101785,2
1457920800,77,0.297510428419905,3
1457924400,78,0,0
1457928000,84,0.5106,1
1457931600,85,0.125659342843401,2
1457935200,80,0.269331010604811,1
1457938800,82,-0.222773128666152,2
1457942400,80,-0.4019,1
1457946000,80,0,0
1457949600,83,0,0
1457953200,76,0,0
1457956800,75,0,0
1457960400,67,-0.6633,1
1457964000,69,0,0
1457967600,68,0,0
1457971200,72,0.02979878915341,5
1457974800,68,0.2197,1
1457978400,67,0.10534724628664,4
1457982000,66,0.310816666666667,4
1457985600,69,0.4019,1
1457989200,72,0.1027,1
1457992800,72,0.17106172293084,4
1457996400,86,-0.2023,1
1458000000,72,0.4486,1
1458003600,76,0.163387619639362,1
1458007200,82,0,0
1458010800,82,0,0
1458014400,86,0,0
1458018000,84,0,0
1458021600,84,0.348721332469226,2
1458025200,87,0,0
1458028800,86,0,0
1458032400,88,0.01705,2
1458036000,84,0.4721,2
1458039600,84,0.3235,2
1458043200,74,0.376910620007871,2
1458046800,79,0.250940575262014,1
1458050400,77,0.374261755642233,4
1458054000,76,0.20505,2
1458057600,73,0.49305,2
1458061200,72,0,0
1458064800,74,-0.258177640989756,3
1458068400,77,0.029881045190654,3
1458072000,82,0.137354394784546,3
1458075600,82,0.454105077256568,6
1458079200,79,0.320509617270045,3
1458082800,84,-0.225700320025072,2
1458086400,87,0.185812929837336,8
1458090000,82,0.338604585072487,5
1458093600,88,0.378619984998642,5
1458097200,100,-0.313238940628263,2
1458100800,93,-0.128,1
1458104400,89,0,0
1458108000,87,-0.3818,1
1458111600,89,0,0
1458115200,86,0,0
1458118800,89,-0.256986315116732,3
1458122400,86,0,0
1458126000,80,0.279114278969693,1
1458129600,78,0.278591291234331,1
1458133200,79,-0.3818,1
1458136800,77,0.034876007255144,1
1458140400,79,0.282675,4
1458144000,77,0.160822363322162,3
1458147600,75,-0.116111906254678,5
1458151200,70,-0.0925,3
1458154800,73,0.7264,2
1458158400,76,0.219200506948753,1
1458162000,91,0,0
1458165600,77,0.1115,3
1458169200,77,-0.1779,1
1458172800,77,0.061781929970933,1
1458176400,78,0.2841,2
1458180000,89,0.074091957530553,3
1458183600,82,0.4995,1
1458187200,83,0,0
1458190800,81,0.2728,1
1458194400,75,0,0
1458198000,79,0,0
1458201600,80,0,0
1458205200,87,0,0
1458208800,85,0.267502465556462,1
1458212400,79,0.6249,1
1458216000,75,0,0
1458219600,76,-0.5423,1
1458223200,73,0.382633980080324,2
1458226800,75,0.3811,3
1458230400,75,0.453546232620545,5
1458234000,70,0.419191137715832,4
1458237600,70,0.316430359457849,2
1458241200,73,0.09426913274506,1
1458244800,76,0.088444116927155,1
1458248400,75,0,0
1458252000,81,0.111081880659235,3
1458255600,90,0.116231507802034,3
1458259200,78,0.077047544341762,7
1458262800,71,0,0
1458266400,78,0.34,1
1458270000,80,0.178781591342859,3
1458273600,83,-0.054423455433825,4
1458277200,81,-0.247643941736446,2
1458280800,81,-0.4336,1
1458284400,80,0,0
1458288000,78,0,0
1458291600,88,0.031423129931693,1
1458295200,79,0,0
1458298800,76,0,0
1458302400,72,0.254681894438673,1
1458306000,74,0.150955298751126,1
1458309600,74,0,0
1458313200,73,0.351968061862859,2
1458316800,69,0.250060698284225,7
1458320400,68,0.1953625,5
1458324000,69,0.109655960085073,1
1458327600,72,0.396454431630196,4
1458331200,75,0,0
1458334800,80,0.03015,2
1458338400,82,-0.1317,3
1458342000,74,0,0
1458345600,75,-0.34,1
1458349200,75,-0.4404,1
1458352800,80,0,0
1458356400,84,0,0
1458360000,86,0.412199876141607,2
1458363600,84,0,0
1458367200,79,-0.3182,1
1458370800,79,-0.08268605587688,3
1458374400,83,0.256279840646618,1
1458378000,86,0.34,1
1458381600,77,0,0
1458385200,80,0,0
1458388800,72,0.135208602890518,1
1458392400,70,0.063311526489872,2
1458396000,73,0.165696342904578,1
1458399600,74,0.1982,2
1458403200,69,0,0
1458406800,70,0,0
1458410400,72,0.288490836479257,3
1458414000,74,0.103355248507793,5
1458417600,74,0.022209852985962,3
1458421200,79,0,0
1458424800,83,0,0
1458428400,75,0.4019,1
1458432000,81,0,0
1458435600,77,0,0
1458439200,77,0,0
1458442800,98,0.5859,1
1458446400,83,0,0
1458450000,81,0,0
1458453600,78,0,0
1458457200,80,0,0
1458460800,73,0,0
1458464400,76,0.183148091178816,1
1458468000,71,0,0
1458471600,71,0,0
1458475200,65,0,0
1458478800,66,0.1244,2
1458482400,61,0,0
1458486000,60,0,0
1458489600,57,0.5292,2
1458493200,60,0.168547204354061,1
1458496800,58,0.106223747325015,3
1458500400,60,0.07721693804431,1
1458504000,60,0,0
1458507600,64,0.260413509070788,2
1458511200,63,0,0
1458514800,65,0.382767306374912,2
1458518400,62,0.201078988690013,2
1458522000,63,0,0
1458525600,67,0.21535,4
1458529200,66,0,0
1458532800,68,0,0
1458536400,73,0,0
1458540000,75,0,0
1458543600,74,0,0
1458547200,75,-0.3818,1
1458550800,74,0,0
1458554400,73,0,0
1458558000,68,0.12035,3
1458561600,68,0.514034567756499,2
1458565200,59,0,0
1458568800,58,0.151302266685685,1
1458572400,61,-0.5267,1
1458576000,58,0.344466666666667,6
1458579600,58,0.253185071451248,1
1458583200,61,0,2
1458586800,60,0.007033247224203,1
1458590400,61,0.13434502810548,4
1458594000,61,0.038552991546908,1
1458597600,65,0.32435,3
1458601200,69,0.054492828497568,4
1458604800,63,0.345784115359434,8
1458608400,66,0.25683608275405,3
1458612000,71,0.499674278106681,2
1458615600,70,-0.047204209798221,11
1458619200,74,0.051569783221986,2
1458622800,75,0.216588568140258,2
1458626400,72,0.7351,1
1458630000,74,0.004441598442895,1
1458633600,74,0,0
1458637200,78,0,0
1458640800,78,0,0
1458644400,71,-0.051,2
1458648000,68,0.219821446458726,1
1458651600,62,0,0
1458655200,64,-0.008542926414399,2
1458658800,58,0.5788,2
1458662400,64,-0.6996,1
1458666000,62,0.002877081093108,1
1458669600,65,-0.061234323705567,3
1458673200,66,0.132445945121216,2
1458676800,65,0.277702769457218,3
1458680400,73,0.215475609436367,4
1458684000,66,0.163425811531774,5
1458687600,68,0.356590997334837,3
1458691200,72,0.182338359969736,4
1458694800,67,0.053014245507016,6
1458698400,70,0,0
1458702000,87,0.4019,1
1458705600,76,0,0
1458709200,83,-0.143142760425496,5
1458712800,76,0.100830016692469,1
1458716400,69,0,0
1458720000,93,0,0
1458723600,85,0.8676,1
1458727200,77,0,0
1458730800,77,0,0
1458734400,66,0,0
1458738000,62,0.4588,1
1458741600,64,0,0
1458745200,59,-0.131917033869161,5
1458748800,62,-0.072932790529435,7
1458752400,65,-0.104964449915533,4
1458756000,66,0.214211176367663,7
1458759600,68,0,0
1458763200,71,0.291848118404443,4
1458766800,67,0.101038788373478,5
1458770400,74,0.307970814292741,6
1458774000,71,0.168480453419717,1
1458777600,74,0,0
1458781200,72,0.142072271881912,4
1458784800,79,0,0
1458788400,89,0.119089858813116,1
1458792000,91,-0.0572,1
1458795600,80,0.153959605744215,2
1458799200,74,0,0
1458802800,70,0,0
1458806400,74,-0.5837,1
1458810000,75,0,0
1458813600,75,0,0
1458817200,74,0,0
1458820800,74,0,0
1458824400,66,0.4995,1
1458828000,63,-0.269358041792655,2
1458831600,63,0,0
1458835200,61,0.13968375169061,5
1458838800,62,0.4008,2
1458842400,62,0.190290964064864,6
1458846000,65,0.30824924807062,3
1458849600,65,0.386577255898478,3
1458853200,67,0.14145,2
1458856800,64,0,0
1458860400,74,0.416849007953657,6
1458864000,81,0.225974028606849,2
1458867600,70,0.273609909286287,2
1458871200,71,0,0
1458874800,74,0.009728204399677,1
1458878400,100,0.236994179251629,1
1458882000,77,0,0
1458885600,72,0,0
1458889200,72,0,0
1458892800,85,0.42115,2
1458896400,75,0,0
1458900000,73,0.2942,1
1458903600,79,0.9133,1
1458907200,68,0.108152080271105,1
1458910800,63,0.19736607633807,2
1458914400,64,0.209212455685872,3
1458918000,62,0.5707,1
1458921600,62,0.8875,1
1458925200,62,0,0
1458928800,62,0.193619092407431,3
1458932400,62,0.11625,2
1458936000,65,0.165268721107924,2
1458939600,68,0,0
1458943200,68,0,0
1458946800,75,0,0
1458950400,70,0,0
1458954000,76,0,0
1458957600,71,0,0
1458961200,71,0.349624344695023,2
1458964800,73,0,0
1458968400,75,0,0
1458972000,72,0,0
1458975600,79,0,0
1458979200,73,0.016765945175059,1
1458982800,72,0,0
1458986400,71,0,0
1458990000,67,-0.25,1
1458993600,64,0,0
1458997200,62,0,0
1459000800,62,0,0
1459004400,69,0,0
1459008000,60,0.002010148043886,1
1459011600,58,0,0
1459015200,60,0.6124,1
1459018800,63,0.211206884582314,1
1459022400,61,0.02860411097862,1
1459026000,64,0.4724,1
1459029600,67,0,0
1459033200,65,0.1779,1
1459036800,68,0.286873701967769,1
1459040400,77,0,0
1459044000,70,-0.323780484087518,3
1459047600,72,0,0
1459051200,76,-0.3346,1
1459054800,74,0.307251013527027,2
1459058400,72,-0.5,1
1459062000,69,0,0
1459065600,70,0,0
1459069200,75,0,0
1459072800,77,0.6369,1
1459076400,76,0,0
1459080000,77,0,0
1459083600,67,0,0
1459087200,65,0,0
1459090800,60,0,0
1459094400,62,-0.296,1
1459098000,65,0.279278061601304,1
1459101600,60,0.265912582733186,11
1459105200,62,0.26255,4
1459108800,62,0,0
1459112400,64,0.127499219494728,6
1459116000,65,0.306501449572904,3
1459119600,65,-0.17805,2
1459123200,76,0.179718736787927,4
1459126800,76,0,0
1459130400,71,0,0
1459134000,80,-0.2244,1
1459137600,73,0,0
1459141200,73,0.23234639821221,7
1459144800,77,0,0
1459148400,74,0,0
1459152000,72,0,0
1459155600,75,0,0
1459159200,75,0.0258,1
1459162800,74,0.216703845081331,1
1459166400,72,0.199346005420258,3
1459170000,71,0.765,1
1459173600,64,0.327469906255568,2
1459177200,63,0.37995,2
1459180800,61,0.446853212813775,4
1459184400,63,0.308405530593796,4
1459188000,63,0.068386564318289,1
1459191600,62,0.189576585427442,4
1459195200,68,0.462209501509953,3
1459198800,65,0.07861961813374,5
1459202400,68,0.367675478709035,12
1459206000,74,0.36318495696851,2
1459209600,78,0.297909001437489,4
1459213200,81,0.24159491358438,1
1459216800,83,0.7906,1
1459220400,80,0.212367460938551,2
1459224000,85,-0.026919803398291,4
1459227600,89,0.146804498516307,1
1459231200,87,0.133043699937972,2
1459234800,85,0,0
1459238400,84,0.6326,1
1459242000,84,0,0
1459245600,78,0,0
1459249200,77,0.43035,2
1459252800,81,0,0
1459256400,76,0,0
1459260000,74,-0.003538108153926,3
1459263600,69,0.201512693772042,5
1459267200,66,0.307099322743004,4
1459270800,68,-0.0413,2
1459274400,68,0.082733333333333,3
1459278000,67,-0.1779,1
1459281600,70,0.181089634487216,4
1459285200,70,0.472515590429704,2
1459288800,72,0.210378658453167,4
1459292400,74,0.191878695350894,6
1459296000,73,0.263712370813125,5
1459299600,83,-0.312279278965615,3
1459303200,89,0.170963625385781,1
1459306800,81,0.274272174752431,1
1459310400,83,0,0
1459314000,86,0,0
1459317600,87,0.60605,2
1459321200,80,0.323408991028003,2
1459324800,81,-0.4215,1
1459328400,82,0.186119861289986,1
1459332000,84,0,0
1459335600,82,0.296,1
1459339200,74,0,0
1459342800,73,0.156703999923093,6
1459346400,67,0.255140943808469,2
1459350000,64,-0.150932738381178,4
1459353600,69,0.101833333333333,3
1459357200,68,0,0
1459360800,68,-0.037205343595039,2
1459364400,71,0.7783,1
1459368000,69,-0.045247840579032,2
1459371600,73,-0.300150089599176,2
1459375200,76,0.43035,2
1459378800,79,0.326639954509687,3
1459382400,75,0,0
1459386000,73,0,0
1459389600,75,0,0
1459393200,79,0.197252220841234,1
1459396800,87,0,0
1459400400,100,0,0
1459404000,88,0.172067713118153,2
1459407600,83,0,0
1459411200,82,-0.3818,1
1459414800,80,0,0
1459418400,82,0,0
1459422000,79,0,0
1459425600,77,0.088395885380195,2
1459429200,70,0.5562,1
1459432800,93,-0.053487516123203,3
1459436400,70,0.163468450283798,5
1459440000,70,-0.076517502096865,5
1459443600,70,0.130958095654,8
1459447200,68,0.141416095038735,4
1459450800,72,0,0
1459454400,70,0.3612,1
1459458000,70,0.6652,1
1459461600,70,-0.4846,4
1459465200,74,0.6249,1
1459468800,72,0.43035,2
1459472400,76,0,0
1459476000,77,0.164066666666667,3
1459479600,92,0,0
1459483200,91,0,0
1459486800,85,0.203531003390395,1
1459490400,84,0,0
1459494000,85,0.095421422305353,1
1459497600,99,0,0
1459501200,82,0,0
1459504800,80,0.087767886441872,1
1459508400,79,0,0
1459512000,78,0,0
1459515600,69,0.350654551669491,4
1459519200,70,0,0
1459522800,72,0.352012790844446,2
1459526400,68,0,0
1459530000,68,0.254581201874324,4
1459533600,65,0.078277316616145,3
1459537200,68,-0.108053912182457,2
1459540800,66,0.34093858099705,4
1459544400,69,0.358764395744524,4
1459548000,73,0.282324072550163,6
1459551600,71,0,0
1459555200,70,-0.7644,1
1459558800,84,-0.054580869510879,2
1459562400,94,0,0
1459566000,82,0.130666666666667,3
1459569600,81,0.53865,2
1459573200,84,0,0
1459576800,87,0.401818697807415,3
1459580400,78,0.206750769820704,2
1459584000,74,0,0
1459587600,82,0,0
1459591200,89,0,0
1459594800,74,0,0
1459598400,69,0.006765246747426,1
1459602000,71,0,0
1459605600,71,0.3612,1
1459609200,68,-0.5423,1
1459612800,67,0.54085,4
1459616400,69,0,0
1459620000,65,0.4215,1
1459623600,64,0.119689609776153,3
1459627200,64,-0.2869,2
1459630800,71,0,0
1459634400,68,0.162879153949302,1
1459638000,68,0,0
1459641600,69,0,0
1459645200,70,0,0
1459648800,73,0,0
1459652400,77,-0.5878,2
1459656000,82,0.264168472678189,3
1459659600,76,0.029028091492321,1
1459663200,78,0,0
1459666800,79,0.224327572921116,1
1459670400,74,0,0
1459674000,86,0,0
1459677600,87,0,0
