date,score_twitter,volume_gg,volume_twitter,volume_wiki
1471737600,0.127680804097138,1908,28,7330
1471824000,0.094542290516983,2031,28,8395
1471910400,0.123481133241231,2027,21,8897
1471996800,0.078136324484289,2008,20,9239
1472083200,0.007027389474192,1992,20,8900
1472169600,0.19469149501691,1827,31,8442
1472256000,0.140596931830759,1757,58,7126
1472342400,0.102573203283878,1815,59,7543
1472428800,0.148663433590497,1811,77,8722
1472515200,0.146722486443894,1779,21,8666
1472601600,0.100731243912366,1765,36,9172
1472688000,0.128298263586656,1725,50,8596
1472774400,0.126500562087501,1768,29,8115
1472860800,0.118643105187545,1957,36,7347
1472947200,0.094543158381322,1995,29,7896
1473033600,0.219114682720376,1904,39,9039
1473120000,0.080245599364532,1923,41,9374
1473206400,0.076984890579443,2041,43,9426
1473292800,0.044610166421009,2070,23,10042
1473379200,0.121270390184244,1900,43,9121
1473465600,0.124927880743435,1878,31,8218
1473552000,0.170379845318216,1912,42,7890
1473638400,0.077544761549727,1953,32,10175
1473724800,0.115551653042181,1900,35,11035
1473811200,0.120887892836892,1887,26,10442
1473897600,0.088575153783305,1840,23,10277
1473984000,0.153876803253086,1785,31,10414
1474070400,0.162326973217176,1750,37,9034
1474156800,0.055516770211941,1807,31,9227
1474243200,0.05521716452392,1865,46,9584
1474329600,0.149376870044554,1939,25,9873
1474416000,0.057908594163299,1861,24,9285
1474502400,0.116390625203168,1840,37,9903
1474588800,0.12534338075535,1832,51,8100
1474675200,0.136366089321665,1806,46,8840
1474761600,0.148893998419763,1843,54,7642
1474848000,0.130156710319553,1847,30,9531
1474934400,0.141441056676393,1846,42,8507
1475020800,0.136027580531254,1820,38,8127
1475107200,0.078256976287998,1874,34,8014
1475193600,0.139447125499985,1640,21,8491
1475280000,0.043316799911792,1473,23,7590
1475366400,0.12053694779531,1460,33,7652
1475452800,0.111466507997358,1549,33,8347
1475539200,0.194324974152945,1543,35,9345
1475625600,0.166584748406248,1527,61,9086
1475712000,0.126056220542009,1515,72,8649
1475798400,0.095593670391943,1569,39,8874
1475884800,0.193885968895543,1530,72,7025
1475971200,0.107807877700879,1515,60,7078
1476057600,0.177800004436532,1676,57,7981
1476144000,0.104599171835372,1836,35,9581
1476230400,0.080846542342706,1750,35,10134
1476316800,0.184311353919237,1669,34,8788
1476403200,0.14049949452158,1877,36,8502
1476489600,0.111116650599646,1979,51,6829
1476576000,0.051987449994791,2081,21,7378
1476662400,0.184163775931496,2094,44,9038
1476748800,0.104641670831163,2062,19,9037
1476835200,0.177276446342141,2016,57,8766
1476921600,0.114520710751457,1973,50,7861
1477008000,0.05674975334458,1552,64,9966
1477094400,0.078722816777502,942,40,6727
1477180800,0.110249659688574,927,55,8054
1477267200,0.228575211773686,977,59,8868
1477353600,0.109765466820188,982,84,9923
1477440000,0.138487218520146,1103,69,8501
1477526400,0.173007498826112,1083,44,8667
1477612800,0.138129346225639,1449,56,14518
1477699200,0.231335921072286,1699,52,10900
1477785600,0.059802466264672,1597,62,8571
1477872000,0.051213956566234,1591,71,12082
1477958400,0.123525513224941,1725,45,10272
1478044800,0.105061302022432,1630,24,10374
1478131200,0.087291737982096,1673,28,9857
1478217600,0.122594799622157,1416,26,9168
1478304000,0.123581039290472,1221,63,12204
1478390400,0.16784611607162,1145,48,10908
1478476800,0.121158578148845,1169,22,11614
1478563200,0.049236992701643,1364,30,11807
1478649600,0.1268444366683,1475,37,12959
1478736000,0.078512931884165,1230,26,11493
1478822400,0.187634161479372,1308,40,10046
1478908800,0.14422762087023,1801,55,8957
1478995200,0.153600137402902,1775,63,9805
1479081600,0.104638143299109,1835,71,21607
1479168000,0.117842515631747,1861,58,11771
1479254400,0.1175511868265,2070,44,12522
1479340800,0.077459240889975,2056,24,11377
1479427200,0.046497032331995,2026,46,10650
1479513600,0.055923149946337,1996,67,8894
1479600000,0.103888875739921,1985,58,10466
