date,score_twitter,volume_twitter,volume_google
1468479600,0.314810006405758,2,5
1468483200,0,0,4
1468486800,0.36999583079402,2,5
1468490400,0,0,5
1468494000,0,0,5
1468497600,0,0,5
1468501200,0,0,4
1468504800,0,0,5
1468508400,-0.4753,1,4
1468512000,-0.045612687921291,2,5
1468515600,0,0,4
1468519200,0,0,5
1468522800,0.348781167806506,2,5
1468526400,0,0,5
1468530000,-0.080192406374006,5,4
1468533600,-0.077554008998617,3,4
1468537200,0.091066666666667,3,4
1468540800,0.0457,2,5
1468544400,0.6486,1,4
1468548000,0,0,4
1468551600,0.146558968979971,1,5
1468555200,0,0,5
1468558800,0,0,5
1468562400,0.122951636967494,1,5
1468566000,0,0,4
1468569600,-0.003803862626412,3,4
1468573200,0.5267,1,4
1468576800,0.5562,1,4
1468580400,0,0,4
1468584000,0,0,4
1468587600,0,0,5
1468591200,0.130887025644805,2,4
1468594800,0,0,4
1468598400,0.34,1,4
1468602000,0.34,2,4
1468605600,-0.167933333333333,3,5
1468609200,0.419021601240025,3,5
1468612800,-0.104617678711876,3,5
1468616400,0,0,5
1468620000,0.34,1,5
1468623600,-0.1027,1,5
1468627200,0.141367951701766,1,5
1468630800,0.5023,1,5
1468634400,0,0,5
1468638000,0.189255971438996,2,5
1468641600,0.5423,1,5
1468645200,-0.0604,2,5
1468648800,0,0,5
1468652400,0,0,5
1468656000,0,0,4
1468659600,0,0,5
1468663200,0.113727565933006,1,5
1468666800,0,0,4
1468670400,0,0,4
1468674000,0,0,4
1468677600,0,0,5
1468681200,0.204002672667976,5,4
1468684800,0,0,4
1468688400,-0.4574,1,5
1468692000,0,0,6
1468695600,0.4215,1,5
1468699200,0.086974988432059,5,6
1468702800,0.141516666666667,5,5
1468706400,0,0,5
1468710000,0,0,4
1468713600,0.3182,1,5
1468717200,-0.035672366378976,3,5
1468720800,0,0,6
1468724400,0,0,6
1468728000,0,0,5
1468731600,0,0,5
1468735200,-0.5574,1,5
1468738800,0,0,7
1468742400,0,0,6
1468746000,0.7269,1,5
1468749600,0.076576749745339,1,5
1468753200,0.3802,1,5
1468756800,-0.60785,2,5
1468760400,0.235722491901077,1,5
1468764000,0,0,5
1468767600,0.3612,1,5
1468771200,0.42285,2,5
1468774800,0.4939,1,5
1468778400,0.195558157881849,2,5
1468782000,0.48112654757564,3,5
1468785600,0.218083091364711,3,4
1468789200,0.157814453629712,4,5
1468792800,-0.5106,1,4
1468796400,0,0,4
1468800000,0.049381535947227,1,4
1468803600,0,0,8
1468807200,0,0,8
1468810800,0.15096287368711,3,9
1468814400,-0.296,1,8
1468818000,-0.195103985460399,5,8
1468821600,0,0,8
1468825200,0,0,8
1468828800,0,0,8
1468832400,0,0,7
1468836000,0,0,8
1468839600,0,0,8
1468843200,0,0,7
1468846800,0.4404,1,7
1468850400,0,0,8
1468854000,-0.5406,2,7
1468857600,0.3612,1,9
1468861200,0.005899848127858,3,8
1468864800,0.192755863830598,2,8
1468868400,0.3182,1,9
1468872000,0.027225,3,8
1468875600,0.08525,2,9
1468879200,0.1594,2,9
1468882800,-0.039476704928162,7,8
1468886400,0.064605908586205,7,10
1468890000,-0.8276,1,9
1468893600,0.5719,1,7
1468897200,0.128285053459748,3,8
1468900800,0.21145,2,9
1468904400,0.04331372951457,2,9
1468908000,0.332885434357998,2,9
1468911600,0,0,8
1468915200,0,0,8
1468918800,0,0,9
1468922400,0,0,8
1468926000,0.291988490827688,1,8
1468929600,0.3612,1,9
1468933200,0.458,2,8
1468936800,0.30442,5,9
1468940400,0.049853447162421,1,8
1468944000,0.1098,3,9
1468947600,0.186411111111111,5,10
1468951200,0,0,10
1468954800,0.276107589761477,1,11
1468958400,0,0,11
1468962000,-0.10477541380418,4,10
1468965600,0.194657453608217,1,8
1468969200,0.216556094468183,3,9
1468972800,-0.217577483881372,4,9
1468976400,0.3273782128908,5,9
1468980000,0.138846207429699,4,10
1468983600,0,0,10
1468987200,0.060444082480777,4,9
1468990800,0,0,10
1468994400,0.3182,1,9
1468998000,0,0,10
1469001600,0,0,9
1469005200,-0.4215,1,9
1469008800,0.1027,1,9
1469012400,0,0,8
1469016000,0.7351,1,9
1469019600,0.263685509941526,1,9
1469023200,0.20853626447313,10,9
1469026800,-0.206869642857143,15,9
1469030400,0.3266,4,8
1469034000,0.303231773585038,6,10
1469037600,0.112616439300957,7,9
1469041200,0.317064523709372,4,10
1469044800,-0.1064,5,11
1469048400,-0.1177125,5,10
1469052000,0.260491666666667,6,10
1469055600,-0.085528886400932,14,10
1469059200,-0.091,7,9
1469062800,0.21145,4,8
1469066400,0.4019,1,11
1469070000,0.123389994233522,2,9
1469073600,-0.0109195410081,4,9
1469077200,-0.151939602148268,2,10
1469080800,0.3612,1,9
1469084400,0,0,9
1469088000,0.100745976955265,1,11
1469091600,0,0,11
1469095200,0,0,10
1469098800,0,0,9
1469102400,-0.2023,1,10
1469106000,0.086961449020976,1,11
1469109600,0.4404,1,10
1469113200,-0.1027,1,10
1469116800,0.4404,1,10
1469120400,0.178844986562778,4,11
1469124000,0.186342413772933,9,13
1469127600,0.084585450884208,8,13
1469131200,-0.025159261429131,5,13
1469134800,0.2714,3,12
1469138400,0.6369,1,11
1469142000,-0.296,1,12
1469145600,0.5249,2,11
1469149200,0.050351900063083,4,11
1469152800,-0.1027,1,12
1469156400,0,0,14
1469160000,0.072333333333333,5,14
1469163600,0.5719,1,13
1469167200,0,0,15
1469170800,0,0,12
1469174400,0.4101,2,13
1469178000,0.3612,1,13
1469181600,0,0,17
1469185200,0.261647716115356,2,17
1469188800,0,0,24
1469192400,0.170141868696278,4,20
1469196000,0.2892,4,18
1469199600,-0.027362771621716,3,17
1469203200,0.149680273888425,2,15
1469206800,0,0,16
1469210400,0.105291556837457,3,18
1469214000,0.235105631271351,3,18
1469217600,0.385610390935109,5,18
1469221200,0.233005867070308,6,16
1469224800,-0.082150499119636,2,15
1469228400,0.241714149437682,1,16
1469232000,0.2732,1,14
1469235600,0.39916559599276,2,14
1469239200,0.2732,1,14
1469242800,-0.197,2,14
1469246400,0,0,17
1469250000,0,0,19
1469253600,0.029953363416605,1,18
1469257200,0,0,16
1469260800,0.142266666666667,3,15
1469264400,0.4265,1,15
1469268000,0,0,14
1469271600,0,0,15
1469275200,0.010704377007079,3,15
1469278800,-0.4767,1,13
1469282400,-0.066713119716317,2,13
1469286000,0.34955,2,15
1469289600,0.53144889035194,3,15
1469293200,0.332806896718805,2,18
1469296800,0.101979842091498,3,17
1469300400,0.2165875,5,17
1469304000,-0.00955,2,16
1469307600,0,0,21
1469311200,0.391815573860203,5,20
1469314800,0.3494,2,17
1469318400,0,0,15
1469322000,0.249497367764594,3,14
1469325600,0.128928621894539,3,13
1469329200,-0.2732,1,14
1469332800,0.6249,1,14
1469336400,0.7896,1,15
1469340000,-0.11165,2,14
1469343600,-0.02895436834514,5,13
1469347200,0.213344013041554,9,12
1469350800,0.24198598113628,3,14
1469354400,-0.11098477784457,7,13
1469358000,0.274546725420803,12,14
1469361600,0.178616666666667,4,15
1469365200,0.075548776072658,7,15
1469368800,-0.304167223584844,9,16
1469372400,0.260686252033213,5,15
1469376000,0.201633424122324,11,18
1469379600,0.001784196386335,10,17
1469383200,0.215800598056493,9,16
1469386800,0.056319091816614,12,18
1469390400,0.083885063539051,10,16
1469394000,0.368275040607014,5,18
1469397600,0.11315525591905,3,19
1469401200,0.036194349922799,1,17
1469404800,0,0,14
1469408400,0.46465,2,15
1469412000,0.564939757394328,3,9
1469415600,0.239506802464914,3,9
1469419200,0,0,9
1469422800,0,0,9
1469426400,0,0,8
1469430000,-0.672,1,7
1469433600,0,0,8
1469437200,0,0,7
1469440800,0,0,8
1469444400,0,0,8
1469448000,0,0,6
1469451600,0.079347238588851,4,7
1469455200,0.3174125,5,7
1469458800,0.29535,4,8
1469462400,0.129928223536319,8,8
1469466000,-0.086560047675213,6,7
1469469600,-0.081842951451002,4,8
1469473200,0.214816666666667,6,8
1469476800,0.156373524617756,5,8
1469480400,0.111533333333333,3,8
1469484000,0.375617551276136,4,7
1469487600,-0.7003,1,8
1469491200,0.1389,2,7
1469494800,-0.117196965448022,2,7
1469498400,-0.4083,2,8
1469502000,0.028422177284093,6,7
1469505600,0.23345,2,8
1469509200,-0.6369,1,8
1469512800,-0.215798386644092,4,10
1469516400,0.1801,2,13
1469520000,0,0,12
1469523600,-0.153435689881121,3,12
1469527200,-0.34425,2,12
1469530800,0.3185,3,11
1469534400,0.280453516298724,7,12
1469538000,-0.128,1,11
1469541600,0.006981939621247,6,13
1469545200,0.177728207959305,10,12
1469548800,0.121025049423201,9,13
1469552400,0.294529096007124,4,13
1469556000,0.142051059244986,9,13
1469559600,0.010721841399863,13,11
1469563200,0.089745474591103,9,12
1469566800,0.126255737958149,5,13
1469570400,0.22311039345338,5,12
1469574000,-0.0378,2,12
1469577600,-0.286380015193025,4,12
1469581200,0.411395275927565,2,11
1469584800,0.118687399013294,8,10
1469588400,0.33135,2,11
1469592000,0,0,12
1469595600,0.088763707176178,1,10
1469599200,0,0,10
1469602800,0.13455,2,10
1469606400,0,0,10
1469610000,-0.69535,2,9
1469613600,0,0,9
1469617200,0.6597,1,10
1469620800,-0.34,1,9
1469624400,0.163553204026183,3,9
1469628000,0.046316666666667,8,9
1469631600,0.384889052090651,5,9
1469635200,0.129368576708381,8,10
1469638800,0.268978737909912,7,9
1469642400,0.3823,6,9
1469646000,0.5106,1,10
1469649600,0.312297938823564,2,9
1469653200,0.242345048078994,2,10
1469656800,0.094125,4,10
1469660400,0.4755,2,11
1469664000,0.207291568466224,6,10
1469667600,0.080569562248653,2,9
1469671200,-0.35135,3,10
1469674800,0,0,10
1469678400,0.237354390968397,2,10
1469682000,0,0,10
1469685600,0,0,9
1469689200,0,0,10
1469692800,0,0,10
1469696400,-0.3612,1,10
1469700000,-0.5574,1,11
1469703600,0,0,12
1469707200,0.225836069602364,1,11
1469710800,0,0,15
1469714400,0.11384734981579,3,14
1469718000,0,0,12
1469721600,0.00945,2,13
1469725200,0.10405,2,20
1469728800,-0.00180277493588,8,22
1469732400,-0.216202266951521,7,22
1469736000,0.270898870824821,4,19
1469739600,0.228308597588766,5,18
1469743200,0.3637,3,18
1469746800,0.068797343354268,7,18
1469750400,-0.45175,2,16
1469754000,0.136168625799089,5,15
1469757600,0.265101764565243,3,15
1469761200,0.275757619117307,1,13
1469764800,0,0,13
1469768400,0.10476388123364,1,12
1469772000,0.004327182874656,2,12
1469775600,0,0,12
1469779200,0.140239200294495,1,11
1469782800,0.6795,2,11
1469786400,0.3612,1,11
1469790000,0,0,11
1469793600,0,0,10
1469797200,0.656733333333333,3,11
1469800800,-0.296,1,10
1469804400,-0.008160725393398,5,10
1469808000,0,0,10
1469811600,0,0,10
1469815200,0,0,10
1469818800,0.135537611713028,5,10
1469822400,0.269457619085511,8,11
1469826000,-0.256529652497483,3,11
1469829600,-0.074027614932316,3,11
1469833200,0.177637021536255,2,10
1469836800,-0.025775,4,10
1469840400,0.156541727288131,4,9
1469844000,0.126475,3,8
1469847600,-0.09875,2,9
1469851200,0,0,10
1469854800,-0.2732,1,9
1469858400,0,0,9
1469862000,0,0,9
1469865600,0,0,9
1469869200,-0.6664,1,10
1469872800,0.0516,1,7
1469876400,0,0,7
1469880000,0.222893295074542,1,8
1469883600,0,0,9
1469887200,0.200133333333333,3,8
1469890800,0,0,8
1469894400,0,0,8
1469898000,0,0,8
1469901600,0.192528155987439,4,9
1469905200,-0.5075,1,9
1469908800,0.459636607034123,3,9
1469912400,-0.166916666666667,5,10
1469916000,0.4215,1,10
1469919600,0.128,1,9
1469923200,0,0,8
1469926800,0.50935,2,8
1469930400,0.244825,3,8
1469934000,0.179829030882767,3,8
1469937600,0.3612,1,9
1469941200,0,0,9
1469944800,0,0,8
1469948400,0,0,8
1469952000,-0.1406,1,7
1469955600,-0.124502271256264,2,7
1469959200,0.20027298485474,3,7
1469962800,0.1531,1,8
1469966400,0.20215,2,8
1469970000,-0.067620008012915,2,7
1469973600,0.321179918836885,2,8
1469977200,0.081057792194625,1,8
1469980800,0.177217078004834,2,7
1469984400,0.201000315990863,1,8
1469988000,0.339664799862341,3,8
1469991600,0.5574,1,8
1469995200,0,0,8
1469998800,0.127815815125786,2,8
1470002400,-0.5267,1,9
1470006000,0.130831947447437,1,7
1470009600,0.25,1,7
1470013200,-0.15575,2,7
1470016800,0.078009000970086,1,7
1470020400,0,0,5
1470024000,-0.318835990973569,4,6
1470027600,0.6403,2,5
1470031200,0,0,5
1470034800,0,0,5
1470038400,0,0,5
1470042000,0,0,5
1470045600,0.213858007767792,1,5
1470049200,0.064095911749939,1,4
1470052800,0.0326,2,4
1470056400,0.105011469139066,4,4
1470060000,0.351199575950153,4,4
1470063600,0,0,5
1470067200,0,0,4
1470070800,0.527262133066545,5,4
1470074400,0.3182,1,5
1470078000,-0.134291598831605,2,6
1470081600,0.345282259397574,2,5
1470085200,0.0727,2,5
1470088800,-0.2289856392418,4,6
1470092400,0,0,5
1470096000,0,0,6
1470099600,0,0,5
1470103200,0,0,5
1470106800,-0.0598,1,5
1470110400,0.5574,1,5
1470114000,0.144352746438776,3,5
1470117600,0,0,5
1470121200,0,0,5
1470124800,0.6155,2,5
1470128400,0.4003,1,5
1470132000,0,0,4
1470135600,0.076200883002988,5,5
1470139200,0.4588,1,4
1470142800,0.1513,1,5
1470146400,0.222686411505635,5,5
1470150000,0.271199081346563,7,5
1470153600,-0.039733333333333,3,6
1470157200,0.21838338447076,1,6
1470160800,0.121631032535679,11,6
1470164400,0.127596862209176,2,6
1470168000,-0.1027,1,6
1470171600,0,0,5
1470175200,0.282464117712165,1,6
1470178800,0.069588030551127,2,6
1470182400,-0.48425,2,5
1470186000,0.05636117532766,5,5
1470189600,-0.8271,1,5
1470193200,0.172368590553228,5,6
1470196800,0.092866666666667,5,5
1470200400,0,0,6
1470204000,0,0,6
1470207600,0.048759580681941,2,6
1470211200,0,0,5
1470214800,0,0,6
1470218400,0,0,5
1470222000,0.22209711009732,1,6
1470225600,0.5433,3,6
1470229200,0.098131172963134,2,6
1470232800,0.261429642224753,3,6
1470236400,-0.00322359320659,3,5
1470240000,-0.186386803877288,3,5
1470243600,0.047946121981864,2,5
1470247200,0.1482875,5,5
1470250800,0.123836967811964,1,5
1470254400,-0.27785,3,6
1470258000,-0.140287515837943,4,7
1470261600,0,0,7
1470265200,0,0,7
1470268800,0.15985,2,8
1470272400,0.332426860800624,5,7
1470276000,0.057457428531715,1,7
1470279600,0.2449,1,7
1470283200,0,0,9
1470286800,0.6893,1,9
1470290400,0,0,9
1470294000,0,0,8
1470297600,0,0,8
1470301200,0.232465622720503,1,7
1470304800,0,0,7
1470308400,0,0,6
1470312000,0,0,6
1470315600,0.264899873789024,1,6
1470319200,0.181002783214479,1,6
1470322800,0.1867,1,6
1470326400,0.165733333333333,3,7
1470330000,0.228991530929389,7,7
1470333600,0.400122839089802,2,7
1470337200,0.145795883546879,2,9
1470340800,0,0,11
1470344400,0.4215,1,12
1470348000,-0.197300994513264,2,15
1470351600,-0.3246,3,13
1470355200,0.104021866463002,1,11
1470358800,0,0,10
1470362400,0.08130907237346,3,9
1470366000,-0.09665,2,9
1470369600,0,0,8
1470373200,0,0,8
1470376800,0,0,9
1470380400,0.149906415578242,1,8
1470384000,0,0,8
1470387600,0,0,7
1470391200,0,0,7
1470394800,0,0,7
1470398400,0,0,7
1470402000,0,0,7
1470405600,0.4519,1,7
1470409200,-0.3818,1,7
1470412800,0.7901,1,7
1470416400,-0.00477197709425,4,7
1470420000,0.2382,1,6
1470423600,0.02115,2,7
1470427200,0.25,1,7
1470430800,0,0,7
1470434400,0.4019,1,8
1470438000,0.070211990608165,2,8
1470441600,0,0,7
1470445200,0,0,6
1470448800,0.044002297791148,5,5
1470452400,0.23685,2,6
1470456000,0.075624307124492,6,6
1470459600,0.130222222222222,9,6
1470463200,0.1496,2,6
1470466800,-0.6154,4,6
1470470400,0.064984801890911,2,5
1470474000,0,0,5
1470477600,0,0,6
1470481200,0,0,5
1470484800,0,0,6
1470488400,0.297445453597249,1,6
1470492000,-0.200349466570014,3,6
1470495600,-0.02623731914479,6,6
1470499200,0.144063092566377,4,6
1470502800,0,0,6
1470506400,0.432527870988388,2,5
1470510000,-0.0815,3,5
1470513600,0.1527,2,5
1470517200,0.6369,1,5
1470520800,0.066878404449325,3,6
1470524400,-0.2899,2,6
1470528000,0.0678,1,6
1470531600,0.194903143538262,1,5
1470535200,0.167353317629349,2,5
1470538800,0,0,6
1470542400,0,0,5
1470546000,0,0,6
1470549600,0,0,5
1470553200,0,0,5
1470556800,0,0,6
1470560400,0.12688982581858,2,5
1470564000,0,0,5
1470567600,0,0,4
1470571200,0,0,4
1470574800,-0.3628,1,5
1470578400,0,0,4
1470582000,0,0,5
1470585600,0.3958,2,4
1470589200,0.0387,1,4
1470592800,0,0,4
1470596400,0.2732,1,5
1470600000,0,0,4
1470603600,0.25,1,5
1470607200,0.072563861286477,1,4
1470610800,0,0,5
1470614400,0,0,5
1470618000,0,0,4
1470621600,0.164640188903201,3,4
1470625200,0.237929164663797,2,4
1470628800,0,0,10
1470632400,0,0,9
1470636000,0,0,8
1470639600,0,0,9
1470643200,0,0,8
1470646800,0,0,9
1470650400,0,0,10
1470654000,0,0,9
1470657600,0,0,9
1470661200,0.145882207341721,1,7
1470664800,0,0,8
1470668400,0.3612,1,8
1470672000,-0.195230533371156,3,8
1470675600,0.2653,2,8
1470679200,0.4404,1,9
1470682800,0.053566307508145,8,9
1470686400,0.078775,3,8
1470690000,0.158,2,8
1470693600,-0.2732,1,10
1470697200,0.5442,2,9
1470700800,0.434735871019367,3,9
1470704400,0,0,9
1470708000,0,0,10
1470711600,0.245976009041729,3,8
1470715200,0.202900596299317,1,10
1470718800,0,0,10
1470722400,0,0,9
1470726000,0,0,8
1470729600,0,0,8
1470733200,0,0,8
1470736800,0,0,8
1470740400,0,0,8
1470744000,0,0,8
1470747600,0.223926919224576,1,8
1470751200,0,0,9
1470754800,0,0,8
1470758400,0.284620067521753,1,8
1470762000,0.184789668898191,1,9
1470765600,0,0,9
1470769200,0.17805,2,10
1470772800,0,0,9
1470776400,0,0,10
1470780000,0.270736592234455,3,11
1470783600,0.310562328411304,5,10
1470787200,0.052979356637078,1,10
1470790800,0.5927,1,9
1470794400,0,0,11
1470798000,0,0,11
1470801600,0.342709189663739,2,11
1470805200,0.3802,1,10
1470808800,0,0,9
1470812400,0,0,10
1470816000,0,0,9
1470819600,0,0,11
1470823200,0,0,8
1470826800,0,0,10
1470830400,0.57265,2,9
1470834000,0.124551399034407,1,8
1470837600,-0.342282609031936,3,8
1470841200,0.299708382831137,1,10
1470844800,0.009401560566564,1,10
1470848400,0.186611213763306,1,9
1470852000,0,0,9
1470855600,0.284170156592142,2,10
1470859200,0.228173652996583,2,10
1470862800,0.131565474732625,1,10
1470866400,0,0,11
1470870000,0.24716336123522,1,11
1470873600,-0.4939,1,10
1470877200,0,0,10
1470880800,0,0,10
1470884400,0,0,9
1470888000,0,0,10
1470891600,0,0,10
1470895200,0.009947715692287,1,10
1470898800,0,0,11
1470902400,0,0,10
1470906000,0,0,9
1470909600,0,0,9
1470913200,0,0,9
1470916800,0.046274361157781,1,11
1470920400,-0.34124137153672,3,10
1470924000,0,0,10
1470927600,-0.196254412228206,2,10
1470931200,0.095890157009312,3,10
1470934800,0.396447539367256,5,10
1470938400,0.0808,2,10
1470942000,0.148640383057105,3,12
1470945600,0,0,12
1470949200,-0.0516,1,10
1470952800,0.163290030097535,1,10
1470956400,0,0,10
1470960000,0,0,12
1470963600,0.4576,1,12
1470967200,0.2144,1,10
1470970800,0.080150693332187,3,9
1470974400,-0.269,3,10
1470978000,0,0,11
1470981600,0,0,10
1470985200,0,0,11
1470988800,0.293873189069414,1,10
1470992400,0.2263,1,9
1470996000,0,0,9
1470999600,0,0,9
1471003200,-0.374740792603104,2,9
1471006800,0,0,8
1471010400,0.6562,1,8
1471014000,0.208062777401195,3,9
1471017600,0,0,9
1471021200,0,0,9
1471024800,0.6588,1,9
1471028400,0.56495,2,9
1471032000,0,0,9
1471035600,0,0,9
1471039200,0,0,9
1471042800,0.8908,1,9
1471046400,0.1779,1,11
1471050000,-0.7579,1,10
1471053600,0.6369,1,10
1471057200,0,0,11
1471060800,-0.4939,1,9
1471064400,0,0,10
1471068000,0,0,9
1471071600,0,0,9
1471075200,0,0,10
1471078800,0,0,9
1471082400,0,0,10
1471086000,0,0,9
1471089600,0.190423930446816,4,9
1471093200,0,0,8
1471096800,0,0,7
1471100400,0,0,9
1471104000,0.152067275339451,1,9
1471107600,0,0,8
1471111200,0,0,9
1471114800,0.027209957224233,3,8
1471118400,0,0,8
1471122000,0,0,9
1471125600,0,0,9
1471129200,0.431,1,9
1471132800,0,0,9
1471136400,0,0,8
1471140000,0,0,8
1471143600,0,0,8
1471147200,0,0,8
1471150800,0,0,10
1471154400,0,0,8
1471158000,0,0,10
1471161600,0,0,9
1471165200,0,0,9
1471168800,0,0,8
1471172400,0,0,8
1471176000,0,0,9
1471179600,0,0,9
1471183200,0,0,8
1471186800,0.4926,1,8
1471190400,0.7579,1,8
1471194000,0.3908,2,7
1471197600,-0.106187212724014,3,7
1471201200,0,0,8
1471204800,0,0,9
1471208400,0.242437272238257,1,8
1471212000,0,0,8
1471215600,0.280163766853861,1,7
1471219200,-0.6478,1,8
1471222800,0,0,7
1471226400,0,0,8
1471230000,0,0,7
1471233600,-0.4767,1,8
1471237200,0,0,9
1471240800,0,0,7
1471244400,0.275660269151285,1,7
1471248000,0,0,7
1471251600,0,0,8
1471255200,0,0,7
1471258800,0,0,8
1471262400,0.273749180259865,2,8
1471266000,0,0,6
1471269600,0,0,7
1471273200,-0.296,1,7
1471276800,0,0,7
1471280400,0,0,8
1471284000,0.006277513326726,2,7
1471287600,-0.08755,3,7
1471291200,-0.001147664978558,5,7
1471294800,0.102832778534842,1,8
1471298400,0,0,8
1471302000,0,0,10
1471305600,0.4576,1,9
1471309200,0,0,8
1471312800,0.69195,2,8
1471316400,0,0,9
1471320000,-0.367489010315044,2,7
1471323600,0,0,7
1471327200,0,0,7
1471330800,0,0,8
1471334400,0,0,8
1471338000,0,0,8
1471341600,-0.6652,1,7
1471345200,0.072230630750875,1,6
1471348800,0.1531,1,7
1471352400,0,0,7
1471356000,0.410188474561521,2,7
1471359600,0.6249,1,7
1471363200,0.248833090081843,3,8
1471366800,0.062566666666667,3,7
1471370400,0.193056273585973,1,7
1471374000,0.4696,1,7
1471377600,0.105768122130941,1,9
1471381200,0,0,7
1471384800,0.078592610765619,3,8
1471388400,0.369291790564227,3,8
1471392000,-0.08355,2,9
1471395600,0,0,8
1471399200,0,0,8
1471402800,-0.0772,1,8
1471406400,0,0,8
1471410000,0,0,9
1471413600,0.4404,1,9
1471417200,0,0,8
1471420800,0,0,8
1471424400,0,0,6
1471428000,0,0,8
1471431600,0,0,8
1471435200,0,0,8
1471438800,-0.011048905577404,12,8
1471442400,0.342692157014835,2,7
1471446000,0.5994,1,8
1471449600,-0.041000341222365,8,9
1471453200,0.001601687649773,3,8
1471456800,0,0,8
1471460400,0,0,9
1471464000,0,0,8
1471467600,-0.6124,1,8
1471471200,-0.0124,2,8
1471474800,0,0,9
1471478400,0,0,8
1471482000,0.1654577194654,4,7
1471485600,0,0,9
1471489200,0.261467969956502,1,8
1471492800,0,0,9
1471496400,0.5106,1,8
1471500000,0,0,8
1471503600,0,0,8
1471507200,0,0,8
1471510800,-0.1027,1,8
1471514400,0,0,8
1471518000,0,0,7
1471521600,0,0,8
1471525200,0,0,8
1471528800,0,0,8
1471532400,0.082728138944436,4,8
1471536000,0,0,7
1471539600,0.181410942249539,2,7
1471543200,0.6111,3,7
1471546800,-0.0493,2,7
1471550400,0.4532,2,7
1471554000,0.002182071898299,6,7
1471557600,-0.2755,1,8
1471561200,-0.18695,2,8
1471564800,0,0,8
1471568400,0.2144,1,7
1471572000,0,0,8
1471575600,0,0,8
1471579200,0.3612,1,7
1471582800,0,0,8
1471586400,0,0,8
1471590000,0,0,7
1471593600,0,0,8
1471597200,0.057505441152902,1,8
1471600800,0,0,8
1471604400,0,0,8
1471608000,0,0,8
1471611600,0,0,7
1471615200,0,0,7
1471618800,0.397579701722598,2,6
1471622400,0,0,7
1471626000,-0.017032947862134,2,8
1471629600,0,0,8
1471633200,-0.01165,2,7
1471636800,-0.5719,1,8
1471640400,0,0,7
1471644000,0,0,8
1471647600,0.4404,1,7
1471651200,0,0,8
1471654800,0,0,8
1471658400,0,0,8
1471662000,0.039769577988196,2,8
1471665600,0,0,8
1471669200,0,0,7
1471672800,0,0,8
1471676400,0.4019,1,8
1471680000,0,0,8
1471683600,0.180928603428388,1,7
1471687200,0.132294948912168,1,8
1471690800,0,0,8
1471694400,0.142423007245512,1,9
1471698000,0,0,8
1471701600,0.6597,1,8
1471705200,0,0,7
1471708800,0,0,8
1471712400,0.0772,1,8
1471716000,0.001917734759483,4,7
1471719600,0.085642286258678,1,7
1471723200,0,0,8
1471726800,0,0,8
1471730400,-0.0754,1,7
1471734000,0.3088,2,9
1471737600,0.420812728579461,2,7
1471741200,0,0,7
1471744800,0.136434723206501,1,6
1471748400,0,0,7
1471752000,0,0,7
1471755600,0.291877408830407,1,7
1471759200,0,0,8
1471762800,0,0,8
1471766400,0,0,8
1471770000,0,0,8
1471773600,0,0,8
1471777200,0,0,7
1471780800,0,0,7
1471784400,-0.836,1,7
1471788000,-0.4767,1,7
1471791600,0.041203474864923,1,6
1471795200,0,0,6
1471798800,0.9059,1,6
1471802400,0,0,6
1471806000,0.209475,4,6
1471809600,0,0,7
1471813200,0,0,7
1471816800,0.04967713022709,1,7
1471820400,0,0,6
1471824000,0,0,8
1471827600,0,0,8
1471831200,0,0,7
1471834800,0,0,6
1471838400,0,0,6
1471842000,0.475321116462091,3,6
1471845600,0,0,6
1471849200,0,0,6
1471852800,0,0,6
1471856400,0,0,8
1471860000,0,0,7
1471863600,0,0,7
1471867200,0,0,6
1471870800,0,0,7
1471874400,0.231178519075607,1,6
1471878000,0.7783,1,6
1471881600,-0.0594,2,6
1471885200,0.2422,2,6
1471888800,0,0,6
1471892400,0,0,6
1471896000,0.236495876794961,2,6
1471899600,0.5106,1,6
1471903200,0.4215,1,7
1471906800,0,0,7
1471910400,0.296,1,8
1471914000,0,0,7
1471917600,0.257475994844391,2,8
1471921200,-0.090690824254729,3,8
1471924800,0,0,7
1471928400,0,0,7
1471932000,0,0,6
1471935600,0,0,7
1471939200,0,0,7
1471942800,0,0,6
1471946400,0,0,7
1471950000,0,0,6
1471953600,0,0,7
1471957200,0,0,5
1471960800,0.6249,1,6
1471964400,0,0,6
1471968000,0,0,6
1471971600,0.4019,1,6
1471975200,0,0,6
1471978800,0,0,6
1471982400,-0.16917768294752,3,5
1471986000,0,0,6
1471989600,0,0,6
1471993200,0,0,6
1471996800,0.3182,1,8
1472000400,0,0,7
1472004000,0,0,7
1472007600,-0.025110783940153,3,7
1472011200,0,0,7
1472014800,-0.4404,1,7
1472018400,0,0,7
1472022000,0,0,6
1472025600,0,0,8
1472029200,0,0,9
1472032800,0,0,9
1472036400,0,0,7
1472040000,0,0,7
1472043600,0,0,7
1472047200,0.8504,1,8
1472050800,-0.1511,1,6
1472054400,0.354831483986269,3,7
1472058000,0,0,7
1472061600,0,0,8
1472065200,0,0,8
1472068800,0,0,7
1472072400,-0.323960709035063,2,8
1472076000,0,0,8
1472079600,0.300188410112211,2,8
1472083200,-0.4947,2,8
1472086800,0,0,8
1472090400,0,0,9
1472094000,0,0,9
1472097600,0,0,8
1472101200,0,0,9
1472104800,0,0,8
1472108400,0,0,9
1472112000,0,0,8
1472115600,0,0,9
